Date,Open,High,Low,Close,Volume
2023-08-29,117.86,118.1,116.58,117.66,3213683
2023-08-30,118.27,118.94,118.01,118.7,2847501
2023-08-31,119.17,119.56,118.1,119.03,4395692
2023-09-01,120.0,122.5,119.97,122.14,6398268
2023-09-05,122.77,124.99,122.56,122.83,5785711
2023-09-06,122.47,123.44,121.92,123.07,4664053
2023-09-07,122.99,123.68,121.61,121.71,3504089
2023-09-08,122.76,124.01,122.45,122.72,4368399
2023-09-11,123.44,123.9,119.82,120.44,4294523
2023-09-12,121.25,123.44,121.2,123.08,4486691
2023-09-13,123.48,123.7,121.47,122.31,3879694
2023-09-14,123.5,124.89,123.44,124.5,4686211
2023-09-15,124.05,125.99,123.19,123.57,12440960
2023-09-18,125.18,125.73,124.07,124.48,4945258
2023-09-19,125.84,126.03,122.18,123.16,4193297
2023-09-20,122.63,123.81,121.055,121.17,3444949
2023-09-21,122.03,122.16,118.75,119.07,4470852
2023-09-22,119.92,121.18,119.04,119.16,3641227
2023-09-25,119.29,121.265,118.89,121.07,3291260
2023-09-26,119.8,121.44,119.34,120.14,5204548
2023-09-27,121.715,123.92,120.8,123.09,5364088
2023-09-28,122.86,124.305,122.18,122.72,3964642
2023-09-29,122.48,122.61,119.64,119.8,5308920
2023-10-02,120.24,120.305,115.96,117.1,4769473
2023-10-03,116.76,117.67,116.07,117.6,4162818
2023-10-04,115.32,115.63,111.67,113.33,7287593
2023-10-05,112.51,114.58,112.19,113.42,4070087
2023-10-06,114.38,116.59,113.16,115.33,4209663
2023-10-09,118.96,121.87,118.75,121.82,6532807
2023-10-10,121.25,122.235,120.19,120.39,5705550
2023-10-11,119.5,120.19,118.03,120.04,7300713
2023-10-12,121.08,121.725,120.46,121.11,3859459
2023-10-13,124.06,125.97,123.43,124.86,5592376
2023-10-16,125.58,126.12,124.18,125.31,3769643
2023-10-17,125.2,126.43,124.94,125.46,4213810
2023-10-18,126.21,127.24,125.45,126.59,4781897
2023-10-19,125.69,127.35,124.8721,126.38,4491345
2023-10-20,126.19,126.67,123.86,124.06,5289405
2023-10-23,123.06,123.16,120.64,121.34,5969409
2023-10-24,121.57,121.99,119.9,119.95,4664482
2023-10-25,119.53,120.93,118.77,120.41,5010668
2023-10-26,118.73,119.16,117.25,118.31,6066469
2023-10-27,117.7,118.34,116.435,117.8,5312460
2023-10-30,117.78,118.5,116.51,118.14,5830549
2023-10-31,117.9,118.99,116.49,118.8,4504952
2023-11-01,119.48,119.765,116.49,116.67,8350870
2023-11-02,117.87,123.25,117.37,122.02,9068754
2023-11-03,121.5,121.89,119.35,119.75,5935585
2023-11-06,120.24,120.56,118.19,118.47,4611040
2023-11-07,116.42,116.5,114.33,115.25,5490996
2023-11-08,115.2,115.62,113.97,114.45,5884491
2023-11-09,115.65,116.07,114.05,114.15,4306290
2023-11-10,115.24,116.2062,114.6,115.61,4603092
2023-11-13,114.99,115.9113,114.99,115.36,3225900
2023-11-14,116.0,116.81,115.34,115.54,5421704
2023-11-15,115.0,116.665,114.88,115.03,4733260
2023-11-16,113.51,113.76,109.98,111.99,6733326
2023-11-17,112.8,115.53,112.23,114.59,5799107
2023-11-20,114.99,116.575,114.59,115.39,4046639
2023-11-21,115.18,115.63,114.5592,115.17,3720155
2023-11-22,112.02,115.13,111.16,114.85,4559075
2023-11-24,114.89,116.5731,114.86,115.49,2159208
2023-11-27,114.98,115.13,113.36,114.8,5289707
2023-11-28,115.26,115.975,114.48,114.98,3469209
2023-11-29,115.36,115.56,113.32,113.97,6065301
2023-11-30,115.17,116.7,113.64,115.57,10242740
2023-12-01,115.03,117.04,114.85,115.23,4675800
2023-12-04,114.08,115.92,113.8801,114.53,4824795
2023-12-05,114.73,114.9,113.04,113.14,5821399
2023-12-06,112.33,112.33,109.735,110.52,7489627
2023-12-07,111.32,111.905,110.65,110.85,5816770
2023-12-08,111.74,112.19,111.06,112.07,5713905
2023-12-11,112.12,112.63,111.54,112.16,7250110
2023-12-12,110.77,111.475,109.7,111.06,6888838
2023-12-13,111.5,112.255,110.87,111.85,8570114
2023-12-14,112.95,116.3502,112.75,114.95,11490420
2023-12-15,114.35,115.74,113.62,114.54,30860370
2023-12-18,115.83,117.2683,114.65,114.9,7000685
2023-12-19,114.95,116.64,114.25,116.49,6379264
2023-12-20,116.87,118.94,116.38,116.69,7767197
2023-12-21,116.5,116.88,115.28,116.83,4149328
2023-12-22,118.0,118.63,117.29,117.66,4299453
2023-12-26,118.7,119.43,118.38,119.02,2893651
2023-12-27,118.51,119.64,118.08,118.49,3441412
2023-12-28,117.66,118.2,116.44,116.5,3711359
2023-12-29,117.21,117.55,115.813,116.07,3643582
2024-01-02,117.17,118.8,116.85,117.59,4688408
2024-01-03,117.95,120.18,117.405,119.93,4882068
2024-01-04,120.61,121.24,116.27,116.48,5891538
2024-01-05,117.5,117.77,116.0,116.53,3984668
2024-01-08,114.96,115.05,112.48,114.5,6769837
2024-01-09,114.5,114.5,112.25,112.76,5935592
2024-01-10,112.73,112.73,110.83,111.18,4445207
2024-01-11,111.61,112.24,110.94,111.0,4212627
2024-01-12,113.0,113.37,111.045,111.7,5549817
2024-01-16,111.5,111.74,108.34,108.64,6677744
2024-01-17,106.92,108.54,106.58,107.57,4864060
2024-01-18,107.34,107.34,105.7701,106.93,6150889
2024-01-19,106.05,107.92,105.92,107.87,5702183
2024-01-22,107.5,108.39,107.0,108.06,5740242
2024-01-23,107.82,109.42,107.65,107.99,3969624
2024-01-24,108.92,110.02,108.42,109.67,5331984
2024-01-25,109.8,112.08,109.26,112.05,5958806
2024-01-26,112.04,112.45,110.44,112.23,4155987
2024-01-29,112.04,112.1,110.49,111.6,4705884
2024-01-30,111.21,114.33,110.76,114.05,6206541
2024-01-31,113.97,114.1,111.79,111.87,5501432
2024-02-01,112.34,113.22,110.8,111.38,5255188
2024-02-02,111.66,111.95,109.6946,110.63,4610163
2024-02-05,110.25,110.86,109.29,109.97,4520460
2024-02-06,110.88,112.45,110.195,111.52,4777831
2024-02-07,111.72,112.97,111.45,112.32,6100714
2024-02-08,113.11,115.29,112.585,113.9,7715527
2024-02-09,113.99,114.3,111.0216,111.16,5974069
2024-02-12,111.27,112.14,110.53,111.1,5802121
2024-02-13,111.1,111.93,108.84,109.77,6321089
2024-02-14,110.2,111.04,109.52,110.12,7248447
2024-02-15,109.04,111.7,108.84,111.0,9421885
2024-02-16,111.48,111.8,110.395,110.57,6967785
2024-02-20,110.55,111.63,109.36,109.54,6458274
2024-02-21,110.0,113.665,109.7,112.87,6927935
2024-02-22,112.06,112.91,111.31,112.22,5104996
2024-02-23,111.09,112.26,110.1,111.51,5206217
2024-02-26,111.2,112.52,110.61,112.42,5751167
2024-02-27,113.03,113.33,111.058,111.61,5060027
2024-02-28,111.9,113.32,111.15,112.04,4578996
2024-02-29,112.51,113.16,111.85,112.54,6623961
2024-03-01,113.8,115.5287,113.63,114.24,5094400
2024-03-04,114.04,114.3924,111.58,111.64,5877361
2024-03-05,111.21,112.8,110.85,111.22,6246956
2024-03-06,112.3,112.9,111.479,111.99,4888748
2024-03-07,111.73,113.43,111.69,112.74,5097325
2024-03-08,112.21,113.21,111.86,113.0,5227705
2024-03-11,113.37,115.36,112.65,115.25,5899335
2024-03-12,115.08,115.7255,114.36,115.02,5652993
2024-03-13,116.8,118.61,116.17,117.55,7685432
2024-03-14,119.17,119.99,118.74,119.78,7800847
2024-03-15,119.13,120.795,119.13,120.04,17549000
2024-03-18,120.9,121.07,119.16,120.26,4828002
2024-03-19,120.36,122.16,120.3,122.02,4457939
2024-03-20,121.22,122.36,121.03,121.91,3596962
2024-03-21,122.07,123.59,121.68,123.51,4925649
2024-03-22,123.55,124.05,122.71,123.03,4976248
2024-03-25,123.72,126.6498,123.15,126.23,7054378
2024-03-26,126.5,126.9,125.2,125.99,5203426
2024-03-27,125.65,127.02,125.32,126.84,3847838
2024-03-28,128.0,128.64,126.71,127.28,4657970
2024-04-01,128.0,128.94,126.75,128.68,3036214
2024-04-02,129.52,130.84,128.6292,130.67,4969715
2024-04-03,130.91,132.0,130.52,131.63,3707331
2024-04-04,132.13,132.43,131.05,131.75,3908373
2024-04-05,131.96,133.84,131.19,133.52,3595473
2024-04-08,133.75,134.0249,132.18,132.42,4481961
2024-04-09,132.79,133.2,131.015,132.25,3756123
2024-04-10,132.48,133.68,131.76,132.82,4402423
2024-04-11,132.54,133.19,130.65,132.92,4328801
2024-04-12,134.28,135.18,130.39,131.2,4955293
2024-04-15,132.13,132.61,130.03,130.25,4219317
2024-04-16,130.0,130.8,128.5,129.53,3878617
2024-04-17,129.12,130.14,127.55,128.33,3869900
2024-04-18,128.73,129.215,127.25,127.81,3588154
2024-04-19,128.14,130.51,127.81,129.38,3984807
2024-04-22,128.61,130.4,126.94,129.33,4195048
2024-04-23,128.63,130.19,127.73,129.84,3773647
2024-04-24,129.37,129.69,128.29,129.28,3846633
2024-04-25,129.7,130.64,128.3,130.11,3666362
2024-04-26,129.46,130.77,128.86,130.24,4823139
2024-04-29,129.75,130.44,128.8,130.22,3915236
2024-04-30,129.81,129.855,125.43,125.62,6296791
2024-05-01,125.08,125.73,123.42,124.34,5433051
2024-05-02,124.72,125.2,121.66,122.25,7685897
2024-05-03,122.51,122.68,120.875,122.23,5020657
2024-05-06,123.08,125.215,123.02,123.55,4848582
2024-05-07,123.66,124.94,123.07,123.54,5902236
2024-05-08,122.83,123.97,122.7,123.06,4200328
2024-05-09,122.99,124.23,122.65,123.39,5430639
2024-05-10,123.04,123.98,121.57,121.91,4515911
2024-05-13,121.87,122.56,121.27,121.59,6421346
2024-05-14,121.53,122.17,120.43,121.04,6144949
2024-05-15,120.67,121.9094,118.66,120.7,6138611
2024-05-16,120.35,121.3899,119.6,119.83,5002908
2024-05-17,120.9,121.99,120.06,121.71,4450253
2024-05-20,121.75,122.11,120.49,120.89,2814786
2024-05-21,120.69,121.73,120.29,120.41,2756867
2024-05-22,119.52,119.72,117.39,118.19,4468079
2024-05-23,118.83,119.43,117.2,117.65,3757306
2024-05-24,118.39,118.59,116.86,117.25,2851146
2024-05-28,117.83,119.23,117.73,118.96,3830701
2024-05-29,117.6,117.66,113.81,115.25,14291210
2024-05-30,115.7,116.38,112.925,113.58,9917059
2024-05-31,113.86,116.54,113.77,116.48,13830210
2024-06-03,116.26,116.43,112.96,113.87,7129476
2024-06-04,112.8,113.0,111.299,112.27,7683582
2024-06-05,112.06,112.45,111.3,112.23,5119098
2024-06-06,111.77,112.4,111.54,112.2,5355190
2024-06-07,111.97,112.79,111.15,112.0,4375865
2024-06-10,112.38,114.0,111.97,113.3,5307542
2024-06-11,113.19,113.65,112.65,113.63,4181946
2024-06-12,114.5,114.97,111.56,112.19,8650055
2024-06-13,112.0,112.17,110.09,110.89,5939304
2024-06-14,111.18,111.18,109.12,109.39,5690366
2024-06-17,108.9,109.9,108.48,109.54,5754208
2024-06-18,110.07,111.2,109.01,109.41,5690191
2024-06-20,109.6,111.85,109.26,111.33,5442578
2024-06-21,111.83,112.26,110.73,111.34,27097210
2024-06-24,112.25,115.99,111.91,115.17,8802734
2024-06-25,114.71,115.06,113.66,114.99,4961491
2024-06-26,115.2,115.2,112.76,113.61,5366540
2024-06-27,114.0,114.33,113.11,113.97,3846595
2024-06-28,115.4,115.57,113.64,114.38,7191846
2024-07-01,115.04,115.46,113.65,114.36,3925186
2024-07-02,115.38,115.61,113.33,114.12,3836725
2024-07-03,114.05,115.66,113.7,114.77,2326248
2024-07-05,114.53,114.72,112.14,112.55,4188395
2024-07-08,111.97,112.64,111.3171,112.23,4199597
2024-07-09,110.91,112.64,110.6565,111.19,3461634
2024-07-10,110.79,112.63,110.48,112.53,3867878
2024-07-11,112.53,114.38,111.96,113.99,5839484
2024-07-12,114.4,114.6,112.85,113.14,4505875
2024-07-15,114.01,115.2,113.0201,114.57,5118338
2024-07-16,113.72,115.42,113.15,115.19,4633690
2024-07-17,115.75,117.4,115.53,116.08,6484037
2024-07-18,116.3,118.4,115.3513,116.61,5957102
2024-07-19,117.16,117.32,114.23,114.35,7559145
2024-07-22,113.6,113.67,112.1,112.32,5172805
2024-07-23,111.85,112.05,110.07,110.83,5714279
2024-07-24,111.72,112.42,110.51,111.1,4808122
2024-07-25,111.0,112.04,110.45,111.03,5492133
2024-07-26,111.15,111.54,109.93,110.86,5199044
2024-07-29,111.24,111.29,108.375,109.12,4629531
2024-07-30,109.17,110.27,108.94,109.91,9794242
2024-07-31,111.61,112.4,111.1,111.2,7554556
2024-08-01,112.45,112.68,107.92,108.39,9704569
2024-08-02,107.72,108.08,103.98,105.77,7445068
2024-08-05,104.0,105.31,102.2658,104.57,8474984
2024-08-06,104.57,106.45,104.11,105.8,8424866
2024-08-07,107.25,108.44,106.44,106.93,7735376
2024-08-08,107.24,108.64,106.92,108.27,5392929
2024-08-09,108.27,109.1,107.09,108.61,5776222
2024-08-12,108.45,110.23,108.28,110.03,5906943
2024-08-13,108.99,109.375,107.86,108.34,5866836
2024-08-14,108.51,109.84,108.23,109.33,6388043
2024-08-15,109.68,111.37,109.68,111.23,6307107
2024-08-16,110.32,111.38,109.86,111.18,3819194
2024-08-19,111.22,112.75,111.12,111.74,4335845
2024-08-20,111.57,111.81,108.85,109.85,6783295
2024-08-21,110.805,111.19,108.9,109.62,4012061
2024-08-22,109.6,110.515,109.41,109.97,3644660
2024-08-23,110.83,111.49,110.27,111.4,4024190
2024-08-26,113.02,115.03,112.94,113.56,6253903
2024-08-27,113.66,113.66,112.06,112.43,3521682
2024-08-28,112.04,112.2,110.64,112.15,4506609
2024-08-29,112.98,115.14,112.07,114.37,5270355
2024-08-30,113.12,114.04,112.41,113.79,5559473
2024-09-03,111.9,111.91,109.21,109.85,6369950
2024-09-04,110.33,111.19,108.44,108.56,6251482
2024-09-05,109.22,109.39,107.29,107.45,5582550
2024-09-06,107.73,108.62,105.72,106.02,5229946
2024-09-09,106.05,106.67,105.54,105.6,6477014
2024-09-10,105.55,105.7399,103.24,104.0,5611503
2024-09-11,103.8,104.04,101.295,102.57,6803068
2024-09-12,102.72,103.68,102.15,102.9,6775934
2024-09-13,103.32,104.368,103.05,103.5,5441624
2024-09-16,104.96,105.685,104.45,105.55,9325463
2024-09-17,105.51,108.495,105.3,108.29,8661529
2024-09-18,107.52,109.93,107.51,108.62,7424108
2024-09-19,110.5,111.345,109.365,110.55,7990658
2024-09-20,111.16,111.74,109.73,109.87,33515150
2024-09-23,110.1,110.9399,107.49,109.69,8197582
2024-09-24,111.34,111.47,108.775,108.91,7787402
2024-09-25,108.5,108.82,105.69,105.73,6561430
2024-09-26,103.0,104.22,102.165,102.31,9523996
2024-09-27,102.63,104.84,102.6,104.72,5489511
2024-09-30,104.4,105.58,103.87,105.28,6584319
2024-10-01,104.54,109.675,104.1,109.37,8067607
2024-10-02,111.28,111.64,108.585,110.36,7559883
2024-10-03,110.7,112.51,109.99,112.42,7397411
2024-10-04,113.57,114.63,112.05,114.54,7585770
2024-10-07,114.94,116.08,114.44,114.72,4899753
2024-10-08,112.74,112.915,110.16,110.8,5579751
2024-10-09,109.91,111.52,109.55,110.97,4217323
2024-10-10,111.64,112.8347,110.76,111.86,3946412
2024-10-11,110.75,111.7,110.2717,110.49,6820341
2024-10-14,109.7,110.4349,108.9,109.47,5173958
2024-10-15,106.0,107.125,105.12,105.21,6395653
2024-10-16,105.64,106.0,105.04,105.16,4602918
2024-10-17,105.32,106.24,104.94,106.15,5093494
2024-10-18,105.93,106.14,104.7,105.67,4326673
2024-10-21,106.65,106.8399,104.69,104.99,4387062
2024-10-22,105.78,105.8099,104.76,105.0,4711056
2024-10-23,104.59,105.06,103.66,104.51,4541611
2024-10-24,105.0,105.1659,103.45,104.37,3504595
2024-10-25,105.06,105.4296,104.25,104.56,3823136
2024-10-28,101.8,103.35,101.5,103.26,4439122
2024-10-29,102.96,103.76,102.16,102.32,3809359
2024-10-30,102.86,103.43,102.365,102.98,6413077
2024-10-31,106.97,110.65,106.0001,109.54,11969400
2024-11-01,109.51,110.01,106.68,107.84,7428060
2024-11-04,109.0,110.0675,108.72,108.86,5441897
2024-11-05,109.19,110.015,108.58,109.21,6003071
2024-11-06,112.0,114.87,111.3875,113.63,7733605
2024-11-07,113.91,113.99,111.86,112.4,5441982
2024-11-08,111.1,112.0,110.56,111.59,5314319
2024-11-11,111.52,112.75,110.95,112.05,3820476
2024-11-12,112.46,112.83,110.47,110.64,5175841
2024-11-13,110.42,112.455,109.5,111.82,5961567
2024-11-14,112.59,113.02,111.35,112.92,4389852
2024-11-15,112.68,114.07,111.88,112.32,4124037
2024-11-18,113.39,114.46,112.75,113.76,5089153
2024-11-19,112.62,114.14,112.25,113.09,5100327
2024-11-20,112.9,113.99,112.64,113.43,4092747
2024-11-21,114.27,115.38,111.5,111.9,12535800
2024-11-22,112.17,112.7299,111.13,111.75,7516628
2024-11-25,111.9,111.96,105.54,106.1,23447380
2024-11-26,106.62,107.35,104.9,106.78,12073680
2024-11-27,107.36,108.99,107.11,107.39,6237819
2024-11-29,107.75,108.52,107.36,108.34,3918669
2024-12-02,108.34,108.74,105.54,106.14,5939700
2024-12-03,107.03,107.67,105.71,106.05,5862557
2024-12-04,105.94,106.105,102.83,103.51,7291015
2024-12-05,105.08,105.87,104.01,104.44,7074715
2024-12-06,104.45,104.5899,102.4,103.22,5365601
2024-12-09,104.22,105.05,102.88,103.16,6526514
2024-12-10,103.625,104.14,102.1,102.36,5861215
2024-12-11,102.36,102.72,101.69,102.19,8195505
2024-12-12,102.38,102.62,100.87,100.91,5908601
2024-12-13,101.05,102.26,100.58,101.02,6887814
2024-12-16,101.13,101.49,99.43,99.57,7441806
2024-12-17,98.77,99.26,96.75,98.26,8737833
2024-12-18,98.0,98.505,95.75,95.85,8466527
2024-12-19,96.99,96.99,95.1,95.18,9953878
2024-12-20,94.755,96.38,94.23,95.12,29542160
2024-12-23,95.43,96.88,94.58,96.38,7892584
2024-12-24,96.5,97.19,95.85,97.11,2677353
2024-12-26,97.13,97.15,96.24,96.89,4325685
2024-12-27,97.0,97.9799,96.47,96.92,5889944
2024-12-30,97.25,97.6,96.135,97.09,5238836
2024-12-31,97.3,99.3,97.1,99.17,5556515
2025-01-02,100.0,101.28,99.515,100.08,5080848
2025-01-03,100.62,101.4,100.29,101.09,5759562
2025-01-06,101.55,102.15,99.64,99.99,5935524
2025-01-07,100.5,102.4876,99.91,101.67,5074668
2025-01-08,101.0,102.45,100.75,101.62,5119883
2025-01-10,103.5,104.44,101.19,101.92,7013460
2025-01-13,102.02,105.1,102.02,104.23,7342078
2025-01-14,103.38,104.9512,103.1455,104.88,4808477
2025-01-15,105.02,105.87,104.44,105.48,4566904
2025-01-16,105.19,106.17,105.09,105.61,5273472
2025-01-17,105.8,106.15,105.17,105.85,8559268
2025-01-21,105.0,105.73,104.0368,104.28,7144716
2025-01-22,104.28,104.99,102.92,103.06,4839050
2025-01-23,104.11,105.48,103.63,103.99,5734192
2025-01-24,104.51,104.75,101.73,101.83,5962078
2025-01-27,102.46,103.71,101.4,102.69,6830959
2025-01-28,102.89,103.33,100.74,101.38,4742316
2025-01-29,101.15,101.9,100.35,101.56,4130613
2025-01-30,102.0,102.2672,100.94,101.46,4047118
2025-01-31,101.33,101.335,98.56,98.83,6267053
2025-02-03,98.75,98.94,97.04,98.48,5949006
2025-02-04,97.7,100.8,97.53,100.58,5310997
2025-02-05,100.53,100.88,99.4,100.21,6961064
2025-02-06,98.89,101.1,98.6,99.94,8543441
2025-02-07,100.06,100.45,98.27,98.36,12121720
2025-02-10,99.61,99.61,97.8207,99.48,10338490
2025-02-11,99.525,102.6057,99.2,101.71,8063670
2025-02-12,101.0,101.71,98.33,98.4,7585846
2025-02-13,97.82,98.01,96.41,96.9,9329145
2025-02-14,96.91,98.46,96.235,96.26,7960820
2025-02-18,96.24,97.63,95.29,97.45,11777660
2025-02-19,98.35,100.29,98.16,99.57,7515131
2025-02-20,99.75,102.09,99.2,102.0,6309218
2025-02-21,101.05,101.57,97.785,97.94,8562255
2025-02-24,98.06,99.35,97.89,98.82,6277733
2025-02-25,99.28,99.76,96.88,97.08,5822238
2025-02-26,97.3,97.4,95.2294,96.13,6292478
2025-02-27,97.2,98.99,96.31,97.37,6306413
2025-02-28,97.13,99.19,96.09,99.15,9002606
2025-03-03,99.75,99.76,91.56,92.63,12640210
2025-03-04,91.06,92.11,88.47,90.64,14000540
2025-03-05,88.83,89.3999,86.81,88.88,12081060
2025-03-06,88.8,89.64,87.92,88.6,8679383
2025-03-07,89.39,91.07,89.39,90.63,8603746
2025-03-10,91.45,94.0253,90.65,92.9,12086740
2025-03-11,92.9,96.14,92.9,95.41,14544280
2025-03-12,95.18,97.79,95.01,97.75,10147280
2025-03-13,97.0,99.37,96.14,96.19,11354770
2025-03-14,96.94,99.64,96.22,98.95,7626002
2025-03-17,99.25,100.52,99.02,99.36,8031086
2025-03-18,100.46,100.93,98.73,100.53,7861631
2025-03-19,100.5,102.655,100.27,101.33,8784655
2025-03-20,101.15,102.63,100.84,102.31,11577820
2025-03-21,102.41,102.96,101.34,101.92,55090760
2025-03-24,102.03,102.93,101.57,102.19,6768289
2025-03-25,102.58,103.35,101.42,102.55,6556474
2025-03-26,103.65,104.87,102.61,103.2,7170916
2025-03-27,102.9,103.84,102.23,102.82,4712025
2025-03-28,102.44,103.26,101.61,102.37,3745397
2025-03-31,102.22,105.46,102.01,105.02,7906112
2025-04-01,104.91,105.71,104.02,105.39,6809745
2025-04-02,104.4,106.2,104.24,106.1,6527497
2025-04-03,100.33,101.44,95.12,95.25,13870890
2025-04-04,92.1,92.65,85.55,86.29,15158360
2025-04-07,84.01,89.42,81.72,85.67,12870240
2025-04-08,87.15,88.28,81.27,82.66,11509790
2025-04-09,81.11,92.47,79.88,91.51,17841880
2025-04-10,88.5,88.65,80.8,83.29,15621870
2025-04-11,83.3,86.975,82.46,86.39,9233806
2025-04-14,88.6,88.6228,85.59,86.45,6537159
2025-04-15,86.6,87.71,85.47,85.72,5739945
2025-04-16,86.38,88.36,86.011,86.36,6093265
2025-04-17,87.81,90.48,87.69,88.98,7804562
2025-04-21,87.26,87.8599,86.33,87.55,6213528
2025-04-22,88.89,90.47,87.82,89.76,5556799
2025-04-23,90.775,91.67,89.08,89.93,7699684
2025-04-24,90.75,92.21,90.135,91.8,6520274
2025-04-25,90.65,92.01,90.61,91.72,4736947
2025-04-28,91.62,93.34,91.62,92.93,4667605
2025-04-29,91.0,92.61,90.3933,91.88,4828811
2025-04-30,90.73,90.75,88.07,89.12,8415290
2025-05-01,88.43,91.38,88.25,90.65,8027689
2025-05-02,91.76,92.44,89.7,91.41,6895606
2025-05-05,89.81,89.81,87.55,87.61,9274977
2025-05-06,88.52,89.565,87.58,87.63,8902397
2025-05-07,88.2,88.32,86.88,87.71,9202605
2025-05-08,89.36,92.26,88.69,88.82,15884530
2025-05-09,90.89,91.07,88.3,88.59,7569266
2025-05-12,93.39,94.22,92.085,92.27,8799567
2025-05-13,92.73,95.08,92.29,94.17,8293827
2025-05-14,93.01,93.82,92.37,92.57,7605184
2025-05-15,90.91,93.08,90.73,92.96,6696217
2025-05-16,93.57,93.62,91.51,92.43,6696225
2025-05-19,91.75,91.9,90.0,90.41,7190245
2025-05-20,90.16,90.43,89.22,89.69,5313223
2025-05-21,89.555,89.555,87.04,87.15,8639053
2025-05-22,86.38,86.57,84.86,86.13,6587207
2025-05-23,85.04,85.72,84.774,85.19,6789594
2025-05-27,85.65,85.7867,84.5598,85.55,7227053
2025-05-28,86.52,86.61,84.28,84.58,6792984
2025-05-29,84.8,85.61,84.335,85.6,7000457
2025-05-30,84.95,86.05,84.54,85.35,20170550
2025-06-02,87.05,87.56,85.86,86.72,8634361
2025-06-03,86.66,88.6,85.38,87.91,5642890
2025-06-04,87.95,88.87,85.8,85.95,7268039
2025-06-05,86.84,86.84,85.231,85.35,5110709
2025-06-06,86.75,87.79,86.725,87.22,6042449
2025-06-09,87.8,88.81,87.0201,88.04,6212589
2025-06-10,89.33,91.69,89.08,91.18,9687643
2025-06-11,91.82,93.815,91.14,93.35,8738497
2025-06-12,92.7,94.76,92.13,94.69,7862291
2025-06-13,96.53,98.25,95.46,96.96,16849720
2025-06-16,96.12,96.92,94.01,95.0,10330380
2025-06-17,95.925,96.75,94.825,95.5,9468113
2025-06-18,95.52,96.1475,93.31,93.8,9115952
2025-06-20,94.35,95.18,93.69,94.69,16026430
